"","Tsize","rep","R2","RMSE","TvsS","BSm","BTm"
"1",20,1,0.272743328377874,28.5868487310754,0.0145510812784922,-35.8099054044732,2.23191946198651
"2",20,2,0.117798109372004,24.25964896992,0.168384096567426,-39.5398273596428,-22.0323445124968
"3",20,3,0.336907078435959,25.8521035657627,0.00471163583312586,-32.3387805272128,2.61512015216782
"4",20,4,0.365795787343339,19.7952648410721,0.000148723297879371,-44.8942471674307,-8.85548757661527
"5",20,5,0.291601404113945,26.1319110695665,0.00334485720622792,-37.0733671741225,0.210017008426007
"6",20,6,0.442286227198232,20.6941837738488,0.000830928721412659,-40.4301589023026,1.27714682179457
"7",20,7,0.484257327374004,25.4152687722861,0.000971078651592529,-44.8849865331429,3.68658243907084
"8",20,8,0.0352577504225673,25.7160403434906,0.954368694343384,-17.5717414754098,-18.2774235240612
"9",20,9,0.445223519650015,24.1908704597352,0.000499013555740325,-50.1281491413417,-3.87285719675432
"10",20,10,0.172366203348763,27.6846732299031,0.0917225875877719,-41.6120084267384,-22.4096541183584
"11",20,11,0.496954245612109,24.5143091796881,1.57686028639604e-05,-44.9231166472724,3.62639432774224
"12",20,12,0.251881107304157,24.8712794855719,0.00708802689208119,-32.3086868855471,-0.806774763220742
"13",20,13,0.251501512663009,26.3634715494601,0.0183724697452672,-34.8348479652846,-0.780362067393644
"14",20,14,0.24092246095377,19.8824417699887,0.0218111144100542,-36.6483371279147,-11.8726899719989
"15",20,15,0.269600406821199,24.6809191025675,0.070224921187659,-30.9415662106287,-6.48121760683585
"16",20,16,0.144932879204032,20.1738376124814,0.0238645722263602,-35.5162468536,-13.6201962653475
"17",20,17,0.147910263156026,22.4296761356463,0.103365105975116,-30.4309082879043,-8.66591455246178
"18",20,18,0.0710308345628014,22.6495607801855,0.0126018866367011,-42.4459203667403,-23.1747107034785
"19",20,19,0.329490051024384,21.0914943718662,0.000383254450058522,-37.6380861039718,2.88774426491782
"20",20,20,0.33027898672067,27.283755514243,0.00167757570633269,-53.0929814634631,-6.86967327130192
"21",20,21,0.296402423096358,16.6920323148079,0.00118590141979859,-40.4849928330166,-9.81137608514091
"22",20,22,0.250136874102765,18.0339151742568,0.0107390008593021,-33.443782046254,-11.9843396270334
"23",20,23,0.23346931881428,24.7868147587446,0.00380097354285706,-41.2566993106567,-10.3556824444285
"24",20,24,0.292818512721682,28.798357334446,0.00784175005785299,-30.8961123066193,8.9390817627843
"25",20,25,0.234594574086043,25.0902000341594,0.00701780717102611,-33.9225765204754,-0.648317593747117
"26",20,26,0.210986344790522,26.9484295639766,0.00620343174924093,-37.5771797538354,-3.98447751418697
"27",20,27,0.232547002964209,21.6135606812227,0.00852803574403354,-45.6008852418891,-14.4716543779699
"28",20,28,0.191505897658511,18.8014401851517,0.0299371218588171,-33.562674479437,-10.2537065818227
"29",20,29,0.0132840768189148,24.20415180287,0.644569529058649,-31.1992371692373,-26.3504225811268
"30",20,30,0.320508466303572,19.757793888684,0.00147528344355431,-42.5857333507098,-8.07739680161142
"31",20,31,0.334490969649261,25.4894409213328,0.00396798888923653,-37.7511433951587,-1.23657712097887
"32",20,32,0.236989382978198,22.2154288658517,0.000571148775503209,-42.4206573973426,-4.24802682410608
"33",20,33,0.296127254189831,19.299854520371,0.00156969526653464,-45.9644356018349,-14.5165080337007
"34",20,34,0.0350591986179547,19.1697291419586,0.206659728547296,-23.8421452753947,-11.0832758419486
